episode,total_reward,step
815,242.5428051395398,581085
816,216.4633840496307,582085
817,206.0678720210687,583085
818,194.1839352399797,584085
819,170.036696163818,585085
820,263.1893452368155,586085
821,210.6706558894532,587085
822,238.7809643820885,588085
823,-26.97956255000545,589085
824,251.0981563215516,590085
825,253.3334698349053,591085
826,252.84438786221696,592085
827,223.86261470193733,593085
828,227.1201366196988,594085
829,209.87085014261464,595085
830,247.95076264705267,596085
831,153.63846004472595,597085
832,-34.03802734002938,598085
833,-39.05350940275962,599085
